"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.496014072E0,8.379705995E-2,9.567230225E0,-1.801636815E-1,9.569293342E0
5.500981780E0,7.900865376E-2,9.552865028E0,-1.897404790E-1,9.555075827E0
5.505949488E0,6.464344263E-2,9.567230225E0,-2.041056901E-1,9.569625493E0
5.510917197E0,5.985504389E-2,9.562441826E0,-2.184709013E-1,9.565124455E0
5.515884905E0,4.070143029E-2,9.567230225E0,-2.328361124E-1,9.570149603E0
5.520852613E0,3.591302410E-2,9.591172218E0,-2.376245260E-1,9.594182596E0
5.525820322E0,2.633621916E-2,9.586383820E0,-2.472013235E-1,9.589606709E0
5.530788030E0,3.112462163E-2,9.600749016E0,-2.615665495E-1,9.604361898E0
5.535755738E0,1.197100803E-2,9.619902611E0,-2.711433470E-1,9.623730475E0
5.540723447E0,-2.394201700E-3,9.610325813E0,-2.855085433E-1,9.614566194E0
5.545691155E0,2.394201700E-3,9.595960617E0,-2.902969420E-1,9.600350942E0
5.550658863E0,-7.182605099E-3,9.600749016E0,-3.094505668E-1,9.605737499E0
5.555626572E0,-2.633621916E-2,9.591172218E0,-3.046621680E-1,9.596045912E0
5.560594280E0,-3.112462163E-2,9.576807022E0,-3.094505668E-1,9.581855829E0
5.565561988E0,-4.070143029E-2,9.567230225E0,-2.998737693E-1,9.572015203E0
5.570529697E0,-5.506663769E-2,9.557653427E0,-2.998737693E-1,9.562515132E0
5.575497405E0,-6.464344263E-2,9.543288231E0,-2.950853705E-1,9.548068098E0
5.580465113E0,-6.943184882E-2,9.552865028E0,-3.094505668E-1,9.558127991E0
5.585432822E0,-6.943184882E-2,9.552865028E0,-2.998737693E-1,9.557822729E0
5.590400530E0,-7.900865376E-2,9.543288231E0,-3.046621680E-1,9.548476929E0
5.595368238E0,-7.422025502E-2,9.552865028E0,-2.950853705E-1,9.557709677E0
5.600335947E0,-8.858546615E-2,9.567230225E0,-2.998737693E-1,9.572338577E0
5.605303655E0,-7.422025502E-2,9.581595421E0,-2.998737693E-1,9.586574140E0
5.610271363E0,-6.943184882E-2,9.595960617E0,-2.998737693E-1,9.600896064E0
5.615239072E0,-7.422025502E-2,9.605537415E0,-2.902969420E-1,9.610209674E0
5.620206780E0,-6.943184882E-2,9.595960617E0,-2.855085433E-1,9.600458118E0
5.625174488E0,-6.464344263E-2,9.624691010E0,-2.663549483E-1,9.628592875E0
5.630142197E0,-5.027823523E-2,9.624691010E0,-2.807201445E-1,9.628915242E0
5.635109905E0,-4.548983276E-2,9.648633003E0,-2.902969420E-1,9.653106260E0
5.640077613E0,-3.591302410E-2,9.667786598E0,-2.759317458E-1,9.671790206E0
5.645045322E0,-4.070143029E-2,9.672574997E0,-2.855085433E-1,9.676873400E0
5.650013030E0,-3.591302410E-2,9.667786598E0,-2.759317458E-1,9.671790206E0
5.654980738E0,-3.112462163E-2,9.667786598E0,-2.519897223E-1,9.671120166E0
5.659948447E0,-3.591302410E-2,9.667786598E0,-2.567781210E-1,9.671262713E0
5.664916155E0,-2.633621916E-2,9.662998199E0,-2.376245260E-1,9.665955370E0
5.669883863E0,-2.633621916E-2,9.658209801E0,-2.328361124E-1,9.661051848E0
5.674851572E0,-2.154781483E-2,9.662998199E0,-2.184709013E-1,9.665491609E0
5.679819280E0,-1.675941236E-2,9.672574997E0,-2.232593149E-1,9.675165770E0
5.684786988E0,-1.197100803E-2,9.677363396E0,-1.993172914E-1,9.679423174E0
5.689754697E0,-2.154781483E-2,9.653421402E0,-1.945288926E-1,9.655405251E0
5.694722405E0,-2.154781483E-2,9.648633003E0,-1.945288926E-1,9.650617837E0
5.699690113E0,-1.197100803E-2,9.658209801E0,-1.897404790E-1,9.660080813E0
5.704657822E0,-2.633621916E-2,9.696516991E0,-2.088941038E-1,9.698802611E0
5.709625530E0,-1.675941236E-2,9.701305389E0,-1.849520802E-1,9.703082727E0
5.714593238E0,-2.154781483E-2,9.701305389E0,-1.753752679E-1,9.702914359E0
5.719560947E0,-7.182605099E-3,9.744400978E0,-1.753752679E-1,9.745981659E0
5.724528655E0,-2.394201700E-3,9.758766174E0,-1.610100716E-1,9.760094632E0
5.729496363E0,1.197100803E-2,9.763554573E0,-1.610100716E-1,9.764889423E0
5.734464072E0,-7.182605099E-3,9.782708168E0,-1.657984704E-1,9.784115689E0
5.739431780E0,-7.182605099E-3,9.782708168E0,-1.657984704E-1,9.784115689E0
5.744399488E0,-2.633621916E-2,9.797073364E0,-1.657984704E-1,9.798511583E0
5.749367197E0,-2.633621916E-2,9.806650162E0,-1.562216580E-1,9.807929761E0
5.754334905E0,-2.154781483E-2,9.825803757E0,-1.610100716E-1,9.827146484E0
5.759302613E0,-3.112462163E-2,9.844957352E0,-1.801636815E-1,9.846654912E0
5.764270322E0,-4.548983276E-2,9.864110947E0,-1.753752679E-1,9.865774707E0
5.769238030E0,-6.464344263E-2,9.883264542E0,-1.610100716E-1,9.884787353E0
5.774205738E0,-8.379705995E-2,9.888052940E0,-1.514332592E-1,9.889567479E0
5.779173447E0,-9.337386489E-2,9.902418137E0,-1.562216580E-1,9.904090510E0
5.784141155E0,-1.029506698E-1,9.921571732E0,-1.753752679E-1,9.923655624E0
5.789108863E0,-1.173158810E-1,9.926360130E0,-1.801636815E-1,9.928688101E0
5.794076572E0,-1.364694983E-1,9.955090523E0,-1.897404790E-1,9.957833735E0
5.799044280E0,-1.364694983E-1,9.945513725E0,-1.897404790E-1,9.948259578E0
5.804011988E0,-1.508347094E-1,9.964667320E0,-2.136825025E-1,9.968099424E0
5.808979697E0,-1.604115069E-1,9.979032516E0,-1.993172914E-1,9.982311816E0
5.813947405E0,-1.651999205E-1,9.998186111E0,-2.088941038E-1,1.000173251E1
5.818915113E0,-1.795651317E-1,1.001255131E1,-2.184709013E-1,1.001654416E1
5.823882822E0,-1.891419291E-1,1.002212811E1,-2.232593149E-1,1.002639871E1
5.828850530E0,-1.843535304E-1,1.003170490E1,-2.280477136E-1,1.003599000E1
5.833818238E0,-1.939303428E-1,1.005085850E1,-2.280477136E-1,1.005531557E1
5.838785947E0,-1.939303428E-1,1.006522369E1,-2.328361124E-1,1.006978399E1
5.843753655E0,-1.939303428E-1,1.008916569E1,-2.280477136E-1,1.009360585E1
5.848721363E0,-1.987187415E-1,1.010353088E1,-2.424129248E-1,1.010839203E1
5.853689072E0,-2.035071403E-1,1.012747288E1,-2.424129248E-1,1.013241758E1
5.858656780E0,-2.130839527E-1,1.012747288E1,-2.424129248E-1,1.013261445E1
5.863624488E0,-2.130839527E-1,1.014183807E1,-2.376245260E-1,1.014685911E1
5.868592197E0,-2.178723514E-1,1.014662647E1,-2.376245260E-1,1.015174677E1
5.873559905E0,-2.274491638E-1,1.015620327E1,-2.232593149E-1,1.016120282E1
5.878527613E0,-2.226607651E-1,1.017535686E1,-2.328361124E-1,1.018045568E1
5.883495322E0,-2.274491638E-1,1.017056847E1,-2.088941038E-1,1.017525591E1
5.888463030E0,-2.178723514E-1,1.017056847E1,-1.993172914E-1,1.017485423E1
5.893430738E0,-2.178723514E-1,1.018014526E1,-1.849520802E-1,1.018415599E1
5.898398447E0,-2.226607651E-1,1.018014526E1,-1.705868691E-1,1.018400880E1
5.903366155E0,-2.130839527E-1,1.018493366E1,-1.562216580E-1,1.018836021E1
5.908333863E0,-2.035071403E-1,1.018493366E1,-1.418564469E-1,1.018795427E1
5.913301572E0,-2.035071403E-1,1.019451046E1,-1.179144308E-1,1.019722327E1
5.918269280E0,-1.939303428E-1,1.019929886E1,-1.083376259E-1,1.020171766E1
5.923236988E0,-1.939303428E-1,1.019929886E1,-8.918401599E-2,1.020153224E1
5.928204697E0,-1.699883193E-1,1.019451046E1,-7.960720360E-2,1.019623837E1
5.933172405E0,-1.604115069E-1,1.021366405E1,-6.045359373E-2,1.021510254E1
5.938140113E0,-1.604115069E-1,1.021366405E1,-4.129998013E-2,1.021500714E1
5.943107874E0,-1.508347094E-1,1.022324085E1,-3.172317147E-2,1.022440272E1
5.948075634E0,-1.556231081E-1,1.020887566E1,-3.172317147E-2,1.021011102E1
5.953043394E0,-1.508347094E-1,1.022802925E1,-3.172317147E-2,1.022919058E1
5.958011155E0,-1.556231081E-1,1.022802925E1,-2.693476900E-2,1.022924857E1
5.962978915E0,-1.508347094E-1,1.021845245E1,-3.651157767E-2,1.021963085E1
5.967946676E0,-1.412578970E-1,1.022802925E1,-2.693476900E-2,1.022904011E1
5.972914436E0,-1.412578970E-1,1.022802925E1,-3.172317147E-2,1.022905384E1
5.977882197E0,-1.508347094E-1,1.024239445E1,-4.129998013E-2,1.024358828E1
5.982849957E0,-1.412578970E-1,1.024239445E1,-3.651157767E-2,1.024343355E1
5.987817717E0,-1.412578970E-1,1.027112484E1,-4.129998013E-2,1.027217917E1
5.992785478E0,-1.460463107E-1,1.027112484E1,-5.566519126E-2,1.027231394E1
5.997753238E0,-1.556231081E-1,1.027591324E1,-5.087678507E-2,1.027721752E1
6.002720999E0,-1.556231081E-1,1.026633644E1,-7.481880486E-2,1.026778848E1
6.007688759E0,-1.604115069E-1,1.025675964E1,-7.003039867E-2,1.025825299E1
6.012656519E0,-1.604115069E-1,1.023760605E1,-9.397241473E-2,1.023929393E1
6.017624280E0,-1.651999205E-1,1.022802925E1,-9.876082093E-2,1.022984003E1
6.022592040E0,-1.604115069E-1,1.022324085E1,-1.035492271E-1,1.022502361E1
6.027559801E0,-1.699883193E-1,1.021366405E1,-9.397241473E-2,1.021551077E1
6.032527561E0,-1.843535304E-1,1.020408726E1,-1.035492271E-1,1.020627775E1
6.037495322E0,-1.747767180E-1,1.021366405E1,-9.876082093E-2,1.021563674E1
6.042463082E0,-1.651999205E-1,1.021366405E1,-7.960720360E-2,1.021531016E1
6.047430842E0,-1.651999205E-1,1.020887566E1,-8.439560980E-2,1.021056099E1
6.052398603E0,-1.604115069E-1,1.020887566E1,-7.481880486E-2,1.021040998E1
6.057366363E0,-1.460463107E-1,1.020887566E1,-6.524199992E-2,1.021012871E1
6.062334124E0,-1.412578970E-1,1.022324085E1,-5.566519126E-2,1.022436824E1
6.067301884E0,-1.316810995E-1,1.022324085E1,-4.608838260E-2,1.022419276E1
6.072269644E0,-1.077390760E-1,1.022324085E1,-4.129998013E-2,1.022389197E1
6.077237405E0,-8.858546615E-2,1.021845245E1,-3.651157767E-2,1.021890165E1
6.082205165E0,-7.900865376E-2,1.021366405E1,-3.651157767E-2,1.021403490E1
6.087172926E0,-6.464344263E-2,1.020887566E1,-3.172317147E-2,1.020912961E1
6.092140686E0,-3.591302410E-2,1.020408726E1,-3.651157767E-2,1.020421578E1
6.097108394E0,-1.675941236E-2,1.018493366E1,-1.735796221E-2,1.018496224E1
6.102076103E0,-1.675941236E-2,1.017056847E1,-2.214636654E-2,1.017060639E1
6.107043811E0,2.154781483E-2,1.015141487E1,-4.129998013E-2,1.015152175E1
6.112011519E0,3.591302410E-2,1.014183807E1,-4.129998013E-2,1.014198575E1
6.116979228E0,5.506663769E-2,1.011310768E1,-6.045359373E-2,1.011343829E1
6.121946936E0,7.900865376E-2,1.011789608E1,-7.481880486E-2,1.011848118E1
6.126914644E0,8.379705995E-2,1.007480049E1,-7.960720360E-2,1.007546347E1
6.131882353E0,1.029506698E-1,1.006043530E1,-8.439560980E-2,1.006131601E1
6.136850061E0,1.125274822E-1,1.004607010E1,-9.876082093E-2,1.004718570E1
6.141817769E0,1.173158810E-1,1.003649330E1,-1.131260321E-1,1.003781641E1
6.146785478E0,1.268926859E-1,1.002691650E1,-1.227028370E-1,1.002847009E1
6.151753186E0,1.508347094E-1,1.002212811E1,-1.562216580E-1,1.002448044E1
6.156720894E0,1.556231081E-1,1.001255131E1,-1.705868691E-1,1.001521353E1
6.161688603E0,1.651999205E-1,1.000776291E1,-1.897404790E-1,1.001092458E1
6.166656311E0,1.747767180E-1,9.998186111E0,-1.945288926E-1,1.000160557E1
6.171624019E0,1.891419291E-1,9.988609314E0,-2.136825025E-1,9.992684870E0
6.176591728E0,1.987187415E-1,9.983820915E0,-2.376245260E-1,9.988625262E0
6.181559436E0,2.082955539E-1,9.979032516E0,-2.376245260E-1,9.984034376E0
6.186527144E0,2.082955539E-1,9.969455719E0,-2.424129248E-1,9.974577605E0
6.191494853E0,2.226607651E-1,9.964667320E0,-2.663549483E-1,9.970712992E0
6.196462561E0,2.274491638E-1,9.940725327E0,-2.711433470E-1,9.947023266E0
6.201430269E0,2.322375625E-1,9.945513725E0,-2.663549483E-1,9.951789915E0
6.206397978E0,2.370259613E-1,9.921571732E0,-2.807201445E-1,9.928372008E0
6.211365686E0,2.513911724E-1,9.916783333E0,-2.902969420E-1,9.924215914E0
6.216333394E0,2.513911724E-1,9.916783333E0,-2.998737693E-1,9.924500666E0
6.221301103E0,2.513911724E-1,9.911994934E0,-2.902969420E-1,9.919431103E0
6.226268811E0,2.609679997E-1,9.888052940E0,-2.855085433E-1,9.895615715E0
6.231236519E0,2.609679997E-1,9.888052940E0,-2.950853705E-1,9.895896656E0
6.236204228E0,2.609679997E-1,9.873687744E0,-2.998737693E-1,9.881687014E0
6.241171936E0,2.753331959E-1,9.854534149E0,-2.902969420E-1,9.862652989E0
6.246139644E0,2.609679997E-1,9.844957352E0,-2.950853705E-1,9.852835375E0
6.251107353E0,2.561795712E-1,9.844957352E0,-3.046621680E-1,9.853001181E0
6.256075061E0,2.561795712E-1,9.825803757E0,-2.902969420E-1,9.833428688E0
6.261042769E0,2.561795712E-1,9.825803757E0,-2.950853705E-1,9.833571214E0
6.266010478E0,2.466027737E-1,9.816226959E0,-2.998737693E-1,9.823901919E0
6.270978186E0,2.274491638E-1,9.811438560E0,-2.902969420E-1,9.818367077E0
6.275945894E0,2.466027737E-1,9.811438560E0,-2.998737693E-1,9.819117263E0
6.280913603E0,2.418143749E-1,9.811438560E0,-3.046621680E-1,9.819145577E0
6.285881311E0,2.370259613E-1,9.806650162E0,-2.950853705E-1,9.813951502E0
6.290849019E0,2.322375625E-1,9.792284966E0,-2.902969420E-1,9.799339337E0
6.295816728E0,2.226607651E-1,9.782708168E0,-2.902969420E-1,9.789546937E0
6.300784436E0,2.226607651E-1,9.768342972E0,-2.807201445E-1,9.774912073E0
6.305752144E0,2.178723514E-1,9.758766174E0,-2.855085433E-1,9.765372534E0
6.310719853E0,2.178723514E-1,9.749189377E0,-2.855085433E-1,9.755802222E0
6.315687561E0,2.226607651E-1,9.758766174E0,-2.807201445E-1,9.765341718E0
6.320655269E0,2.130839527E-1,9.730035782E0,-2.711433470E-1,9.736145018E0
6.325622978E0,2.226607651E-1,9.720458984E0,-2.711433470E-1,9.726788751E0
6.330590686E0,2.226607651E-1,9.710882187E0,-2.567781210E-1,9.716827963E0
6.335558394E0,2.274491638E-1,9.691728592E0,-2.663549483E-1,9.698055536E0
6.340526103E0,2.274491638E-1,9.691728592E0,-2.567781210E-1,9.697797236E0
6.345493811E0,2.466027737E-1,9.696516991E0,-2.567781210E-1,9.703050535E0
6.350461519E0,2.418143749E-1,9.677363396E0,-2.663549483E-1,9.684047782E0
6.355429228E0,2.418143749E-1,9.667786598E0,-2.519897223E-1,9.674092760E0
6.360396936E0,2.466027737E-1,9.648633003E0,-2.472013235E-1,9.654949003E0
6.365364644E0,2.418143749E-1,9.629479408E0,-2.472013235E-1,9.635686606E0
6.370332353E0,2.609679997E-1,9.639056206E0,-2.615665495E-1,9.646135283E0
6.375300061E0,2.753331959E-1,9.643844604E0,-2.615665495E-1,9.651319298E0
6.380267769E0,2.753331959E-1,9.639056206E0,-2.759317458E-1,9.646934810E0
6.385235478E0,2.801215947E-1,9.629479408E0,-2.711433470E-1,9.637367924E0
6.390203186E0,2.849099934E-1,9.610325813E0,-2.807201445E-1,9.618645421E0
6.395170894E0,2.801215947E-1,9.605537415E0,-2.902969420E-1,9.614004860E0
6.400138603E0,2.849099934E-1,9.576807022E0,-2.902969420E-1,9.585440979E0
6.405106311E0,2.849099934E-1,9.581595421E0,-2.998737693E-1,9.590519735E0
6.410074019E0,2.944868207E-1,9.581595421E0,-3.094505668E-1,9.591113228E0
6.415041728E0,2.944868207E-1,9.572018623E0,-3.238157928E-1,9.582020647E0
6.420009436E0,3.040636182E-1,9.567230225E0,-3.381809890E-1,9.578032952E0
6.424977144E0,3.040636182E-1,9.557653427E0,-3.573346138E-1,9.569163064E0
6.429944853E0,3.088520169E-1,9.552865028E0,-3.477577865E-1,9.564180848E0
6.434912561E0,2.992752194E-1,9.538499832E0,-3.621230125E-1,9.550061664E0
6.439880269E0,2.896983922E-1,9.504981041E0,-3.716998100E-1,9.516656477E0
6.444847978E0,2.896983922E-1,9.514557838E0,-3.860650361E-1,9.526792862E0
6.449815686E0,3.040636182E-1,9.509769440E0,-3.860650361E-1,9.522458490E0
6.454783394E0,3.040636182E-1,9.524134636E0,-3.956418335E-1,9.537197057E0
6.459751103E0,2.992752194E-1,9.514557838E0,-4.052186310E-1,9.527884270E0
6.464718811E0,3.040636182E-1,9.514557838E0,-4.100070298E-1,9.528240725E0
6.469686519E0,3.088520169E-1,9.528923035E0,-4.052186310E-1,9.542534564E0
6.474654228E0,3.040636182E-1,9.509769440E0,-4.147954583E-1,9.523666560E0
6.479621936E0,2.944868207E-1,9.509769440E0,-4.243722558E-1,9.523787539E0
6.484589644E0,2.992752194E-1,9.504981041E0,-4.195838571E-1,9.518943264E0
6.489557353E0,3.040636182E-1,9.519346237E0,-4.291606545E-1,9.533865236E0
6.494525061E0,3.136404157E-1,9.519346237E0,-4.339490533E-1,9.534392213E0
6.499492769E0,3.184288144E-1,9.528923035E0,-4.291606545E-1,9.543895954E0
6.504460478E0,3.040636182E-1,9.543288231E0,-4.339490533E-1,9.557987064E0
6.509428186E0,3.184288144E-1,9.533711433E0,-4.243722558E-1,9.548462830E0
6.514395894E0,3.040636182E-1,9.524134636E0,-4.195838571E-1,9.538220267E0
6.519363603E0,3.184288144E-1,9.528923035E0,-4.195838571E-1,9.543470109E0
6.524331311E0,3.232172430E-1,9.543288231E0,-4.291606545E-1,9.558399370E0
6.529299019E0,3.280056417E-1,9.543288231E0,-4.291606545E-1,9.558562487E0
6.534266728E0,3.232172430E-1,9.533711433E0,-4.243722558E-1,9.548623717E0
6.539234436E0,3.280056417E-1,9.543288231E0,-4.100070298E-1,9.557721681E0
6.544202144E0,3.327940404E-1,9.538499832E0,-4.147954583E-1,9.553312839E0
6.549169853E0,3.327940404E-1,9.528923035E0,-4.052186310E-1,9.543339469E0
6.554137561E0,3.280056417E-1,9.538499832E0,-4.147954583E-1,9.553147231E0
6.559105269E0,3.280056417E-1,9.557653427E0,-4.052186310E-1,9.571861307E0
6.564072978E0,3.280056417E-1,9.557653427E0,-4.004302323E-1,9.571659788E0
6.569040686E0,3.232172430E-1,9.567230225E0,-3.956418335E-1,9.580860923E0
6.574008447E0,3.184288144E-1,9.572018623E0,-3.908534348E-1,9.585285799E0
6.578976207E0,3.184288144E-1,9.581595421E0,-3.908534348E-1,9.594849354E0
6.583943967E0,3.280056417E-1,9.586383820E0,-3.860650361E-1,9.599759822E0
6.588911728E0,3.184288144E-1,9.586383820E0,-3.908534348E-1,9.599631142E0
6.593879488E0,3.232172430E-1,9.591172218E0,-3.812766075E-1,9.604187928E0
6.598847249E0,3.136404157E-1,9.605537415E0,-3.812766075E-1,9.618216632E0
6.603815009E0,3.088520169E-1,9.619902611E0,-3.764882088E-1,9.632219847E0
6.608782769E0,3.040636182E-1,9.624691010E0,-3.812766075E-1,9.637038112E0
6.613750530E0,3.088520169E-1,9.634267807E0,-3.908534348E-1,9.647138029E0
6.618718290E0,3.136404157E-1,9.658209801E0,-3.764882088E-1,9.670632360E0
6.623686051E0,3.136404157E-1,9.653421402E0,-3.764882088E-1,9.665850115E0
6.628653811E0,3.088520169E-1,9.672574997E0,-3.716998100E-1,9.684640282E0
6.633621572E0,2.992752194E-1,9.662998199E0,-3.716998100E-1,9.674774447E0
6.638589332E0,2.992752194E-1,9.682151794E0,-3.621230125E-1,9.693542289E0
6.643557092E0,2.992752194E-1,9.686940193E0,-3.669114113E-1,9.698505037E0
6.648524853E0,2.896983922E-1,9.691728592E0,-3.621230125E-1,9.702817185E0
6.653492613E0,2.992752194E-1,9.720458984E0,-3.669114113E-1,9.731983996E0
6.658460374E0,2.992752194E-1,9.720458984E0,-3.716998100E-1,9.732165703E0
6.663428134E0,2.992752194E-1,9.720458984E0,-3.621230125E-1,9.731804643E0
6.668395894E0,2.896983922E-1,9.725247383E0,-3.621230125E-1,9.736297802E0
6.673363655E0,3.040636182E-1,9.739612579E0,-3.669114113E-1,9.751263091E0
6.678331415E0,2.944868207E-1,9.749189377E0,-3.669114113E-1,9.760534820E0
6.683299176E0,2.992752194E-1,9.753977776E0,-3.716998100E-1,9.765644313E0
6.688266936E0,2.944868207E-1,9.773131371E0,-3.764882088E-1,9.784812857E0
6.693234697E0,3.040636182E-1,9.782708168E0,-3.812766075E-1,9.794856080E0
6.698202457E0,2.944868207E-1,9.782708168E0,-3.716998100E-1,9.794195339E0
6.703170217E0,2.992752194E-1,9.801861763E0,-3.669114113E-1,9.813291174E0
6.708137978E0,3.136404157E-1,9.825803757E0,-3.812766075E-1,9.838199105E0
6.713105738E0,3.088520169E-1,9.825803757E0,-3.764882088E-1,9.837863203E0
6.718073499E0,3.040636182E-1,9.844957352E0,-3.764882088E-1,9.856844491E0
6.723041259E0,3.040636182E-1,9.854534149E0,-3.764882088E-1,9.866409750E0
6.728009019E0,3.040636182E-1,9.868899345E0,-3.764882088E-1,9.880757681E0
6.732976780E0,3.136404157E-1,9.864110947E0,-3.860650361E-1,9.876644232E0
6.737944540E0,3.136404157E-1,9.878476143E0,-3.860650361E-1,9.890991226E0
6.742912301E0,3.040636182E-1,9.878476143E0,-4.004302323E-1,9.891263315E0
6.747880009E0,3.088520169E-1,9.883264542E0,-3.812766075E-1,9.895437303E0
6.752847717E0,3.136404157E-1,9.897629738E0,-3.908534348E-1,9.910308327E0
6.757815426E0,3.088520169E-1,9.907206535E0,-3.860650361E-1,9.919535126E0
6.762783134E0,3.088520169E-1,9.916783333E0,-3.860650361E-1,9.929100032E0
6.767750842E0,3.136404157E-1,9.916783333E0,-3.908534348E-1,9.929437466E0
6.772718551E0,3.040636182E-1,9.916783333E0,-3.908534348E-1,9.929139578E0
6.777686259E0,3.040636182E-1,9.940725327E0,-3.956418335E-1,9.953241038E0
6.782653967E0,3.088520169E-1,9.940725327E0,-3.956418335E-1,9.953388471E0
6.787621676E0,3.040636182E-1,9.940725327E0,-3.860650361E-1,9.952864960E0
6.792589384E0,2.944868207E-1,9.959878922E0,-4.052186310E-1,9.972467737E0
6.797557092E0,2.944868207E-1,9.983820915E0,-3.908534348E-1,9.995807569E0
6.802524801E0,2.992752194E-1,9.979032516E0,-3.860650361E-1,9.990981025E0
6.807492509E0,3.088520169E-1,1.000297451E1,-3.908534348E-1,1.001537094E1
6.812460217E0,2.944868207E-1,1.001733971E1,-3.908534348E-1,1.002928630E1
6.817427926E0,3.040636182E-1,1.002691650E1,-3.812766075E-1,1.003876890E1
6.822395634E0,2.944868207E-1,1.004128170E1,-3.716998100E-1,1.005247340E1
6.827363342E0,2.944868207E-1,1.004607010E1,-3.764882088E-1,1.005743458E1
6.832331051E0,2.849099934E-1,1.006043530E1,-3.621230125E-1,1.007098134E1
6.837298759E0,2.944868207E-1,1.006522369E1,-3.573346138E-1,1.007586912E1
6.842266467E0,2.849099934E-1,1.007001209E1,-3.286041915E-1,1.007939968E1
6.847234176E0,3.040636182E-1,1.008437729E1,-3.333925903E-1,1.009446733E1
6.852201884E0,2.801215947E-1,1.008916569E1,-3.333925903E-1,1.009855846E1
6.857169592E0,2.801215947E-1,1.007480049E1,-3.333925903E-1,1.008420665E1
6.862137301E0,2.849099934E-1,1.008437729E1,-3.333925903E-1,1.009390854E1
6.867105009E0,2.657563984E-1,1.009395409E1,-3.286041915E-1,1.010279745E1
6.872072717E0,2.705447972E-1,1.009395409E1,-3.142389655E-1,1.010246751E1
6.877040426E0,2.609679997E-1,1.009395409E1,-3.046621680E-1,1.010192221E1
6.882008134E0,2.657563984E-1,1.010831928E1,-3.046621680E-1,1.011640075E1
6.886975842E0,2.513911724E-1,1.010831928E1,-3.046621680E-1,1.011603357E1
6.891943551E0,2.466027737E-1,1.011789608E1,-3.046621680E-1,1.012548532E1
6.896911259E0,2.418143749E-1,1.012747288E1,-2.855085433E-1,1.013438189E1
6.901878967E0,2.418143749E-1,1.012747288E1,-2.902969420E-1,1.013451792E1
6.906846676E0,2.370259613E-1,1.013226128E1,-2.855085433E-1,1.013905395E1
6.911814384E0,2.274491638E-1,1.013226128E1,-2.855085433E-1,1.013883459E1
6.916782092E0,2.178723514E-1,1.014183807E1,-2.663549483E-1,1.014767426E1
6.921749801E0,2.130839527E-1,1.013704967E1,-2.759317458E-1,1.014304290E1
6.926717509E0,2.082955539E-1,1.015141487E1,-2.855085433E-1,1.015756497E1
6.931685217E0,1.987187415E-1,1.015141487E1,-2.855085433E-1,1.015737309E1
6.936652926E0,1.939303428E-1,1.016578007E1,-2.950853705E-1,1.017191077E1
