"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.648958734E1,-2.035071403E-1,9.935936928E0,1.310825497E-1,9.938885271E0
1.649455515E1,-2.322375625E-1,9.935936928E0,1.262941360E-1,9.939453060E0
1.649952302E1,-2.561795712E-1,9.940725327E0,1.215057373E-1,9.944768053E0
1.650449088E1,-2.753331959E-1,9.940725327E0,1.119289324E-1,9.945167493E0
1.650945875E1,-2.944868207E-1,9.945513725E0,1.167173311E-1,9.950557205E0
1.651442661E1,-3.184288144E-1,9.950302124E0,1.215057373E-1,9.956137450E0
1.651939448E1,-3.184288144E-1,9.950302124E0,1.119289324E-1,9.956025179E0
1.652436234E1,-3.280056417E-1,9.955090523E0,1.167173311E-1,9.961176535E0
1.652933021E1,-3.423708379E-1,9.955090523E0,1.167173311E-1,9.961659904E0
1.653429807E1,-3.423708379E-1,9.959878922E0,1.310825497E-1,9.966623729E0
1.653926594E1,-3.471592367E-1,9.964667320E0,1.215057373E-1,9.971453153E0
1.654423380E1,-3.327940404E-1,9.959878922E0,1.262941360E-1,9.966237515E0
1.654920166E1,-3.280056417E-1,9.959878922E0,1.215057373E-1,9.966019239E0
1.655416953E1,-3.232172430E-1,9.945513725E0,1.167173311E-1,9.951448919E0
1.655913739E1,-3.088520169E-1,9.959878922E0,1.167173311E-1,9.965350001E0
1.656410526E1,-2.944868207E-1,9.955090523E0,1.358709484E-1,9.960372017E0
1.656907312E1,-2.705447972E-1,9.950302124E0,1.262941360E-1,9.954780613E0
1.657404099E1,-2.466027737E-1,9.955090523E0,1.310825497E-1,9.959007123E0
1.657900885E1,-2.130839527E-1,9.940725327E0,1.310825497E-1,9.943872858E0
1.658397672E1,-1.891419291E-1,9.940725327E0,1.406593472E-1,9.943519485E0
1.658894458E1,-1.747767180E-1,9.935936928E0,1.310825497E-1,9.938338501E0
1.659391244E1,-1.508347094E-1,9.931148529E0,1.454477459E-1,9.933358811E0
1.659888031E1,-1.077390760E-1,9.921571732E0,1.310825497E-1,9.923022522E0
1.660384817E1,-7.422025502E-2,9.911994934E0,1.550245583E-1,9.913484999E0
1.660881604E1,-3.591302410E-2,9.907206535E0,1.454477459E-1,9.908339221E0
1.661378390E1,7.182605099E-3,9.892841339E0,1.502361596E-1,9.893984650E0
1.661875177E1,3.591302410E-2,9.878476143E0,1.502361596E-1,9.879683778E0
1.662371963E1,8.379705995E-2,9.873687744E0,1.550245583E-1,9.875260211E0
1.662868750E1,1.125274822E-1,9.868899345E0,1.550245583E-1,9.870758296E0
1.663365536E1,1.556231081E-1,9.844957352E0,1.598129570E-1,9.847484145E0
1.663862323E1,1.987187415E-1,9.835380554E0,1.598129570E-1,9.838685886E0
1.664359104E1,2.274491638E-1,9.821015358E0,1.693897694E-1,9.825109092E0
1.664855885E1,2.609679997E-1,9.816226959E0,1.646013707E-1,9.821074769E0
1.665352666E1,2.944868207E-1,9.801861763E0,1.741781682E-1,9.807831286E0
1.665849448E1,3.280056417E-1,9.777919769E0,1.789665818E-1,9.785056553E0
1.666346229E1,3.567360640E-1,9.777919769E0,1.837549806E-1,9.786150496E0
1.666843010E1,3.806780577E-1,9.763554573E0,1.741781682E-1,9.772525350E0
1.667339791E1,4.046200812E-1,9.758766174E0,1.837549806E-1,9.768879186E0
1.667836573E1,4.285621047E-1,9.744400978E0,1.885433793E-1,9.755642701E0
1.668333354E1,4.477157295E-1,9.744400978E0,1.741781682E-1,9.756235843E0
1.668830135E1,4.668693244E-1,9.730035782E0,1.885433793E-1,9.743054546E0
1.669326916E1,4.812345505E-1,9.730035782E0,1.933317930E-1,9.743847299E0
1.669823698E1,4.812345505E-1,9.734824181E0,1.885433793E-1,9.748535127E0
1.670320479E1,4.955997467E-1,9.720458984E0,1.933317930E-1,9.735004836E0
1.670817260E1,4.955997467E-1,9.720458984E0,1.885433793E-1,9.734910918E0
1.671314041E1,4.955997467E-1,9.725247383E0,1.933317930E-1,9.739786084E0
1.671810823E1,4.860229492E-1,9.730035782E0,1.885433793E-1,9.743991135E0
1.672307604E1,4.812345505E-1,9.725247383E0,1.837549806E-1,9.738880287E0
1.672804385E1,4.716577232E-1,9.730035782E0,1.885433793E-1,9.743285171E0
1.673301166E1,4.572925270E-1,9.739612579E0,1.885433793E-1,9.752164798E0
1.673797948E1,4.429273009E-1,9.744400978E0,1.933317930E-1,9.756378027E0
1.674294729E1,4.189853072E-1,9.758766174E0,1.885433793E-1,9.769575965E0
1.674791510E1,4.046200812E-1,9.763554573E0,1.837549806E-1,9.773662630E0
1.675288291E1,3.806780577E-1,9.773131371E0,1.789665818E-1,9.782179798E0
1.675785073E1,3.567360640E-1,9.787496567E0,1.837549806E-1,9.795719247E0
1.676281854E1,3.280056417E-1,9.801861763E0,1.837549806E-1,9.809069661E0
1.676778635E1,2.896983922E-1,9.825803757E0,1.741781682E-1,9.831616482E0
1.677275416E1,2.609679997E-1,9.830592155E0,1.789665818E-1,9.835683782E0
1.677772198E1,2.226607651E-1,9.844957352E0,1.741781682E-1,9.849015235E0
1.678268979E1,1.939303428E-1,9.864110947E0,1.646013707E-1,9.867390099E0
1.678765760E1,1.460463107E-1,9.873687744E0,1.646013707E-1,9.876139570E0
1.679262541E1,1.221042871E-1,9.878476143E0,1.693897694E-1,9.880682834E0
1.679759323E1,7.900865376E-2,9.897629738E0,1.598129570E-1,9.899235171E0
1.680256104E1,4.548983276E-2,9.907206535E0,1.550245583E-1,9.908523769E0
1.680752885E1,7.182605099E-3,9.916783333E0,1.550245583E-1,9.917997574E0
1.681249666E1,-2.633621916E-2,9.926360130E0,1.502361596E-1,9.927531916E0
1.681746448E1,-4.548983276E-2,9.931148529E0,1.454477459E-1,9.932317729E0
1.682243229E1,-8.858546615E-2,9.935936928E0,1.454477459E-1,9.937396292E0
1.682740010E1,-1.221042871E-1,9.940725327E0,1.406593472E-1,9.942470243E0
1.683236791E1,-1.460463107E-1,9.945513725E0,1.406593472E-1,9.947580502E0
1.683733573E1,-1.747767180E-1,9.945513725E0,1.358709484E-1,9.947977235E0
1.684230354E1,-1.891419291E-1,9.959878922E0,1.454477459E-1,9.962736464E0
1.684727135E1,-2.035071403E-1,9.945513725E0,1.358709484E-1,9.948523475E0
1.685223916E1,-2.226607651E-1,9.950302124E0,1.262941360E-1,9.953594345E0
1.685720698E1,-2.370259613E-1,9.955090523E0,1.310825497E-1,9.958774586E0
1.686217479E1,-2.561795712E-1,9.955090523E0,1.262941360E-1,9.959186990E0
1.686714260E1,-2.609679997E-1,9.955090523E0,1.406593472E-1,9.959503836E0
1.687211041E1,-2.609679997E-1,9.940725327E0,1.262941360E-1,9.944952213E0
1.687707823E1,-2.609679997E-1,9.931148529E0,1.262941360E-1,9.935379490E0
1.688204604E1,-2.705447972E-1,9.940725327E0,1.310825497E-1,9.945270089E0
1.688701385E1,-2.609679997E-1,9.945513725E0,1.310825497E-1,9.949800510E0
1.689198166E1,-2.561795712E-1,9.926360130E0,1.310825497E-1,9.930530502E0
1.689694948E1,-2.466027737E-1,9.926360130E0,1.310825497E-1,9.930288062E0
1.690191729E1,-2.418143749E-1,9.926360130E0,1.406593472E-1,9.930301339E0
1.690688510E1,-2.226607651E-1,9.916783333E0,1.262941360E-1,9.920086678E0
1.691185291E1,-1.939303428E-1,9.916783333E0,1.215057373E-1,9.919423587E0
1.691682073E1,-1.699883193E-1,9.907206535E0,1.358709484E-1,9.909596272E0
1.692178854E1,-1.508347094E-1,9.911994934E0,1.358709484E-1,9.914073613E0
1.692675635E1,-1.173158810E-1,9.888052940E0,1.454477459E-1,9.889818452E0
1.693172416E1,-8.379705995E-2,9.888052940E0,1.502361596E-1,9.889549221E0
1.693669198E1,-5.985504389E-2,9.873687744E0,1.502361596E-1,9.875012061E0
1.694165979E1,-3.112462163E-2,9.868899345E0,1.550245583E-1,9.870165938E0
1.694662760E1,2.154781483E-2,9.854534149E0,1.550245583E-1,9.855776997E0
1.695159541E1,5.027823523E-2,9.844957352E0,1.598129570E-1,9.846382754E0
1.695656323E1,8.379705995E-2,9.835380554E0,1.502361596E-1,9.836884847E0
1.696153104E1,1.221042871E-1,9.811438560E0,1.646013707E-1,9.813578842E0
1.696649885E1,1.604115069E-1,9.806650162E0,1.646013707E-1,9.809343141E0
1.697146666E1,1.939303428E-1,9.787496567E0,1.741781682E-1,9.790967064E0
1.697643448E1,2.370259613E-1,9.777919769E0,1.598129570E-1,9.782097756E0
1.698140229E1,2.657563984E-1,9.758766174E0,1.693897694E-1,9.763853573E0
1.698637010E1,2.992752194E-1,9.739612579E0,1.789665818E-1,9.745852856E0
1.699133791E1,3.423708379E-1,9.720458984E0,1.693897694E-1,9.727961428E0
1.699630573E1,3.663128614E-1,9.706093788E0,1.885433793E-1,9.714833521E0
1.700127354E1,3.998316824E-1,9.696516991E0,1.741781682E-1,9.706319857E0
1.700624135E1,4.237737060E-1,9.686940193E0,1.789665818E-1,9.697856645E0
1.701120916E1,4.525041282E-1,9.667786598E0,1.885433793E-1,9.680206935E0
1.701617698E1,4.716577232E-1,9.658209801E0,1.837549806E-1,9.671465424E0
1.702114479E1,5.051765442E-1,9.643844604E0,1.885433793E-1,9.658907324E0
1.702611260E1,5.099649429E-1,9.634267807E0,1.933317930E-1,9.649692099E0
1.703108041E1,5.339069963E-1,9.624691010E0,1.837549806E-1,9.641239526E0
1.703604823E1,5.434837937E-1,9.610325813E0,1.885433793E-1,9.627527485E0
1.704101604E1,5.434837937E-1,9.610325813E0,1.981201917E-1,9.627719797E0
1.704598385E1,5.530605912E-1,9.595960617E0,2.029085904E-1,9.614026632E0
1.705095166E1,5.530605912E-1,9.600749016E0,1.933317930E-1,9.618608780E0
1.705591948E1,5.434837937E-1,9.605537415E0,1.885433793E-1,9.622747646E0
1.706088729E1,5.482721925E-1,9.615114212E0,1.885433793E-1,9.632578695E0
1.706585510E1,5.386953950E-1,9.615114212E0,1.885433793E-1,9.632038343E0
1.707082291E1,5.195417404E-1,9.615114212E0,1.933317930E-1,9.631081046E0
1.707579073E1,5.147533417E-1,9.619902611E0,1.933317930E-1,9.635604518E0
1.708075854E1,4.908113480E-1,9.619902611E0,1.837549806E-1,9.634167733E0
1.708572635E1,4.716577232E-1,9.634267807E0,1.933317930E-1,9.647743486E0
1.709069416E1,4.525041282E-1,9.648633003E0,1.741781682E-1,9.660808292E0
1.709566198E1,4.237737060E-1,9.658209801E0,1.837549806E-1,9.669248502E0
1.710062979E1,3.902548850E-1,9.658209801E0,1.789665818E-1,9.667747642E0
1.710559760E1,3.663128614E-1,9.677363396E0,1.885433793E-1,9.686129052E0
1.711056541E1,3.519476354E-1,9.691728592E0,1.646013707E-1,9.699513588E0
1.711553323E1,3.040636182E-1,9.706093788E0,1.693897694E-1,9.712332583E0
1.712050104E1,2.705447972E-1,9.725247383E0,1.646013707E-1,9.730402086E0
1.712546885E1,2.322375625E-1,9.725247383E0,1.646013707E-1,9.729412344E0
1.713043666E1,1.939303428E-1,9.744400978E0,1.550245583E-1,9.747563389E0
1.713540448E1,1.699883193E-1,9.753977776E0,1.598129570E-1,9.756767839E0
1.714037229E1,1.268926859E-1,9.763554573E0,1.598129570E-1,9.765686859E0
1.714534010E1,8.858546615E-2,9.773131371E0,1.406593472E-1,9.774544962E0
1.715030791E1,5.027823523E-2,9.782708168E0,1.454477459E-1,9.783918543E0
1.715527573E1,3.112462163E-2,9.792284966E0,1.358709484E-1,9.793277005E0
1.716024354E1,-7.182605099E-3,9.801861763E0,1.454477459E-1,9.802943469E0
1.716521135E1,-4.548983276E-2,9.811438560E0,1.406593472E-1,9.812552217E0
1.717017916E1,-6.943184882E-2,9.816226959E0,1.454477459E-1,9.817549977E0
1.717514698E1,-9.337386489E-2,9.830592155E0,1.262941360E-1,9.831846775E0
1.718011479E1,-1.125274822E-1,9.821015358E0,1.310825497E-1,9.822534690E0
1.718508260E1,-1.460463107E-1,9.821015358E0,1.310825497E-1,9.822975864E0
1.719005041E1,-1.651999205E-1,9.830592155E0,1.310825497E-1,9.832853898E0
1.719501823E1,-1.843535304E-1,9.835380554E0,1.167173311E-1,9.837800557E0
1.719998604E1,-1.939303428E-1,9.840168953E0,1.215057373E-1,9.842829758E0
1.720495385E1,-2.082955539E-1,9.825803757E0,1.167173311E-1,9.828704362E0
1.720992166E1,-2.226607651E-1,9.840168953E0,1.119289324E-1,9.843324181E0
1.721488948E1,-2.226607651E-1,9.830592155E0,1.167173311E-1,9.833806124E0
1.721985729E1,-2.274491638E-1,9.835380554E0,1.167173311E-1,9.838702491E0
1.722482510E1,-2.226607651E-1,9.840168953E0,1.071405262E-1,9.843270896E0
1.722979291E1,-2.178723514E-1,9.830592155E0,1.262941360E-1,9.833817199E0
1.723476073E1,-2.178723514E-1,9.835380554E0,1.119289324E-1,9.838430113E0
1.723972854E1,-1.987187415E-1,9.835380554E0,1.262941360E-1,9.838198514E0
1.724469635E1,-1.891419291E-1,9.835380554E0,1.262941360E-1,9.838009734E0
1.724966416E1,-1.699883193E-1,9.830592155E0,1.215057373E-1,9.832812507E0
1.725463198E1,-1.508347094E-1,9.830592155E0,1.262941360E-1,9.832560371E0
1.725959979E1,-1.412578970E-1,9.821015358E0,1.310825497E-1,9.822905837E0
1.726456760E1,-1.077390760E-1,9.825803757E0,1.310825497E-1,9.827268685E0
1.726953541E1,-8.379705995E-2,9.811438560E0,1.406593472E-1,9.812804575E0
1.727450323E1,-6.464344263E-2,9.806650162E0,1.454477459E-1,9.807941742E0
1.727947104E1,-2.154781483E-2,9.801861763E0,1.358709484E-1,9.802827105E0
1.728443885E1,2.394201700E-3,9.792284966E0,1.406593472E-1,9.793295443E0
1.728940666E1,3.591302410E-2,9.797073364E0,1.406593472E-1,9.798148871E0
1.729437448E1,7.422025502E-2,9.782708168E0,1.454477459E-1,9.784070870E0
1.729934229E1,1.125274822E-1,9.777919769E0,1.550245583E-1,9.779796013E0
1.730431010E1,1.508347094E-1,9.768342972E0,1.646013707E-1,9.770893978E0
1.730927791E1,1.843535304E-1,9.758766174E0,1.598129570E-1,9.761815592E0
1.731424573E1,2.226607651E-1,9.749189377E0,1.646013707E-1,9.753120779E0
1.731921354E1,2.513911724E-1,9.734824181E0,1.789665818E-1,9.739713979E0
1.732418135E1,2.753331959E-1,9.720458984E0,1.789665818E-1,9.726004332E0
1.732914916E1,3.136404157E-1,9.706093788E0,1.741781682E-1,9.712721811E0
1.733411698E1,3.519476354E-1,9.696516991E0,1.885433793E-1,9.704733767E0
1.733908479E1,3.854664862E-1,9.686940193E0,1.837549806E-1,9.696347798E0
1.734405260E1,4.094084799E-1,9.677363396E0,1.933317930E-1,9.687948946E0
1.734902041E1,4.333505034E-1,9.662998199E0,1.981201917E-1,9.674739194E0
1.735398823E1,4.572925270E-1,9.658209801E0,1.837549806E-1,9.670775507E0
1.735895609E1,4.908113480E-1,9.643844604E0,2.124854028E-1,9.658663706E0
1.736392396E1,5.003881454E-1,9.634267807E0,2.172738016E-1,9.649700119E0
1.736889182E1,5.147533417E-1,9.634267807E0,1.981201917E-1,9.650043461E0
1.737385968E1,5.339069963E-1,9.629479408E0,2.076970041E-1,9.646505502E0
1.737882755E1,5.339069963E-1,9.619902611E0,1.981201917E-1,9.636743980E0
1.738379541E1,5.386953950E-1,9.619902611E0,2.124854028E-1,9.637316484E0
1.738876328E1,5.386953950E-1,9.615114212E0,2.124854028E-1,9.632536742E0
1.739373114E1,5.434837937E-1,9.619902611E0,2.029085904E-1,9.637378937E0
1.739869901E1,5.434837937E-1,9.624691010E0,2.029085904E-1,9.642158657E0
1.740366687E1,5.386953950E-1,9.615114212E0,1.981201917E-1,9.632230565E0
1.740863474E1,5.339069963E-1,9.634267807E0,2.172738016E-1,9.651496297E0
1.741360260E1,5.099649429E-1,9.639056206E0,2.124854028E-1,9.654875392E0
1.741857047E1,4.955997467E-1,9.653421402E0,2.029085904E-1,9.668264362E0
1.742353833E1,4.668693244E-1,9.653421402E0,1.981201917E-1,9.666734885E0
1.742850620E1,4.525041282E-1,9.672574997E0,2.029085904E-1,9.685279498E0
1.743347406E1,4.285621047E-1,9.682151794E0,1.981201917E-1,9.693656712E0
1.743844192E1,3.998316824E-1,9.706093788E0,1.933317930E-1,9.716249234E0
1.744340979E1,3.758896589E-1,9.706093788E0,1.933317930E-1,9.715293451E0
1.744837765E1,3.423708379E-1,9.720458984E0,1.933317930E-1,9.728407775E0
1.745334552E1,3.136404157E-1,9.739612579E0,1.837549806E-1,9.746393661E0
1.745831338E1,2.849099934E-1,9.758766174E0,1.837549806E-1,9.764653442E0
1.746328125E1,2.513911724E-1,9.782708168E0,1.789665818E-1,9.787574044E0
1.746824911E1,2.082955539E-1,9.787496567E0,1.789665818E-1,9.791348483E0
1.747321698E1,1.747767180E-1,9.797073364E0,1.741781682E-1,9.800180174E0
1.747818484E1,1.364694983E-1,9.816226959E0,1.646013707E-1,9.818555355E0
1.748315271E1,1.029506698E-1,9.835380554E0,1.741781682E-1,9.837461437E0
1.748812057E1,6.464344263E-2,9.844957352E0,1.693897694E-1,9.846626677E0
1.749308844E1,2.633621916E-2,9.859322548E0,1.550245583E-1,9.860576419E0
1.749805630E1,-7.182605099E-3,9.883264542E0,1.454477459E-1,9.884337339E0
1.750302416E1,-3.591302410E-2,9.888052940E0,1.454477459E-1,9.889187820E0
1.750799198E1,-5.985504389E-2,9.888052940E0,1.358709484E-1,9.889167533E0
1.751295979E1,-9.816227108E-2,9.902418137E0,1.454477459E-1,9.903972730E0
1.751792760E1,-1.412578970E-1,9.907206535E0,1.358709484E-1,9.909145071E0
1.752289541E1,-1.508347094E-1,9.911994934E0,1.310825497E-1,9.914009145E0
1.752786323E1,-1.843535304E-1,9.931148529E0,1.358709484E-1,9.933788716E0
1.753283104E1,-2.035071403E-1,9.926360130E0,1.262941360E-1,9.929249257E0
1.753779885E1,-2.274491638E-1,9.935936928E0,1.262941360E-1,9.939342331E0
1.754276666E1,-2.274491638E-1,9.935936928E0,1.215057373E-1,9.939282640E0
1.754773448E1,-2.513911724E-1,9.945513725E0,1.167173311E-1,9.949375042E0
1.755270229E1,-2.561795712E-1,9.950302124E0,1.215057373E-1,9.954340961E0
1.755767010E1,-2.657563984E-1,9.955090523E0,1.119289324E-1,9.959266131E0
1.756263791E1,-2.609679997E-1,9.950302124E0,1.119289324E-1,9.954353055E0
1.756760573E1,-2.705447972E-1,9.945513725E0,1.215057373E-1,9.949934743E0
1.757257354E1,-2.561795712E-1,9.945513725E0,1.215057373E-1,9.949554506E0
1.757754135E1,-2.561795712E-1,9.955090523E0,1.167173311E-1,9.959070149E0
1.758250916E1,-2.370259613E-1,9.959878922E0,1.215057373E-1,9.963439822E0
1.758747698E1,-2.322375625E-1,9.950302124E0,1.167173311E-1,9.953696277E0
1.759244479E1,-2.130839527E-1,9.955090523E0,1.215057373E-1,9.958112057E0
1.759741260E1,-1.987187415E-1,9.955090523E0,1.358709484E-1,9.958000671E0
1.760238041E1,-1.651999205E-1,9.940725327E0,1.358709484E-1,9.943026297E0
1.760734823E1,-1.460463107E-1,9.945513725E0,1.358709484E-1,9.947513946E0
1.761231604E1,-1.268926859E-1,9.940725327E0,1.406593472E-1,9.942530202E0
1.761728385E1,-1.029506698E-1,9.945513725E0,1.358709484E-1,9.946974566E0
1.762225166E1,-5.506663769E-2,9.931148529E0,1.502361596E-1,9.932437483E0
1.762721948E1,-3.591302410E-2,9.926360130E0,1.550245583E-1,9.927635559E0
1.763218729E1,-7.182605099E-3,9.921571732E0,1.550245583E-1,9.922785387E0
1.763715510E1,3.591302410E-2,9.916783333E0,1.598129570E-1,9.918135994E0
1.764212291E1,5.985504389E-2,9.902418137E0,1.550245583E-1,9.903812407E0
1.764709073E1,8.858546615E-2,9.897629738E0,1.693897694E-1,9.899475476E0
1.765205854E1,1.364694983E-1,9.878476143E0,1.693897694E-1,9.880870798E0
1.765702635E1,1.651999205E-1,9.868899345E0,1.693897694E-1,9.871735318E0
1.766199416E1,1.987187415E-1,9.859322548E0,1.789665818E-1,9.862948813E0
1.766696198E1,2.370259613E-1,9.849745750E0,1.885433793E-1,9.854401111E0
1.767192979E1,2.753331959E-1,9.840168953E0,1.885433793E-1,9.845825613E0
1.767689760E1,2.944868207E-1,9.816226959E0,1.885433793E-1,9.822452993E0
1.768186541E1,3.375824392E-1,9.797073364E0,1.933317930E-1,9.804794011E0
1.768683323E1,3.567360640E-1,9.806650162E0,1.981201917E-1,9.815136251E0
1.769180104E1,3.758896589E-1,9.782708168E0,2.076970041E-1,9.792130013E0
1.769676885E1,4.046200812E-1,9.782708168E0,2.076970041E-1,9.793274966E0
1.770173666E1,4.189853072E-1,9.763554573E0,2.076970041E-1,9.774747293E0
1.770670448E1,4.333505034E-1,9.753977776E0,2.124854028E-1,9.765911384E0
1.771167229E1,4.572925270E-1,9.749189377E0,2.220622003E-1,9.762434204E0
1.771664010E1,4.668693244E-1,9.730035782E0,2.172738016E-1,9.743652867E0
1.772160791E1,4.620809257E-1,9.734824181E0,2.220622003E-1,9.748314328E0
1.772657573E1,4.764461517E-1,9.730035782E0,2.124854028E-1,9.744010842E0
1.773154354E1,4.812345505E-1,9.730035782E0,2.220622003E-1,9.744459689E0
1.773651135E1,4.812345505E-1,9.720458984E0,2.124854028E-1,9.734683334E0
1.774147916E1,4.764461517E-1,9.725247383E0,2.124854028E-1,9.739229315E0
1.774644698E1,4.764461517E-1,9.734824181E0,2.220622003E-1,9.749005815E0
1.775141479E1,4.572925270E-1,9.725247383E0,2.029085904E-1,9.738106850E0
1.775638260E1,4.429273009E-1,9.730035782E0,2.076970041E-1,9.742326157E0
1.776135041E1,4.285621047E-1,9.739612579E0,2.172738016E-1,9.751457664E0
1.776631823E1,3.998316824E-1,9.753977776E0,1.981201917E-1,9.764179404E0
1.777128604E1,3.806780577E-1,9.768342972E0,1.933317930E-1,9.777669323E0
1.777625385E1,3.567360640E-1,9.773131371E0,1.837549806E-1,9.781366126E0
1.778122166E1,3.280056417E-1,9.782708168E0,1.885433793E-1,9.790021216E0
1.778618948E1,2.992752194E-1,9.797073364E0,1.885433793E-1,9.803456572E0
1.779115729E1,2.609679997E-1,9.801861763E0,1.933317930E-1,9.807240973E0
1.779612510E1,2.322375625E-1,9.821015358E0,1.837549806E-1,9.825479268E0
1.780109291E1,2.035071403E-1,9.830592155E0,1.741781682E-1,9.834240963E0
1.780606073E1,1.556231081E-1,9.854534149E0,1.646013707E-1,9.857137285E0
1.781102854E1,1.316810995E-1,9.859322548E0,1.789665818E-1,9.861825899E0
1.781599635E1,9.337386489E-2,9.864110947E0,1.693897694E-1,9.866007112E0
1.782096416E1,5.027823523E-2,9.878476143E0,1.598129570E-1,9.879896709E0
1.782593198E1,2.633621916E-2,9.888052940E0,1.646013707E-1,9.889457931E0
1.783089979E1,-1.675941236E-2,9.902418137E0,1.598129570E-1,9.903721826E0
1.783586760E1,-5.506663769E-2,9.911994934E0,1.502361596E-1,9.913286378E0
1.784083541E1,-8.858546615E-2,9.916783333E0,1.358709484E-1,9.918109697E0
1.784580323E1,-1.221042871E-1,9.921571732E0,1.406593472E-1,9.923320016E0
1.785077104E1,-1.556231081E-1,9.921571732E0,1.310825497E-1,9.923657935E0
1.785573885E1,-1.795651317E-1,9.926360130E0,1.215057373E-1,9.928727648E0
1.786070666E1,-2.082955539E-1,9.935936928E0,1.119289324E-1,9.938750312E0
1.786567448E1,-2.274491638E-1,9.945513725E0,1.119289324E-1,9.948743864E0
1.787064229E1,-2.513911724E-1,9.955090523E0,1.119289324E-1,9.958893158E0
1.787561010E1,-2.657563984E-1,9.945513725E0,1.071405262E-1,9.949640638E0
1.788057791E1,-2.992752194E-1,9.950302124E0,9.756372124E-2,9.955279840E0
1.788554573E1,-2.992752194E-1,9.950302124E0,9.756372124E-2,9.955279840E0
1.789051354E1,-3.184288144E-1,9.940725327E0,1.071405262E-1,9.946401159E0
1.789548135E1,-3.280056417E-1,9.945513725E0,9.277531505E-2,9.951353587E0
1.790044916E1,-3.232172430E-1,9.955090523E0,9.277531505E-2,9.960768242E0
1.790541698E1,-3.232172430E-1,9.940725327E0,9.277531505E-2,9.946411245E0
1.791038479E1,-3.327940404E-1,9.955090523E0,1.023521200E-1,9.961177398E0
1.791535260E1,-3.232172430E-1,9.940725327E0,1.023521200E-1,9.946505183E0
1.792032041E1,-3.184288144E-1,9.935936928E0,9.756372124E-2,9.941516897E0
1.792528823E1,-2.992752194E-1,9.935936928E0,9.277531505E-2,9.940875995E0
1.793025604E1,-2.801215947E-1,9.931148529E0,1.071405262E-1,9.935676037E0
1.793522385E1,-2.705447972E-1,9.931148529E0,1.119289324E-1,9.935463436E0
1.794019166E1,-2.466027737E-1,9.911994934E0,1.119289324E-1,9.915693853E0
1.794515948E1,-2.226607651E-1,9.921571732E0,1.071405262E-1,9.924648232E0
1.795012729E1,-2.035071403E-1,9.911994934E0,1.119289324E-1,9.914715670E0
1.795509510E1,-1.747767180E-1,9.916783333E0,1.215057373E-1,9.919067608E0
1.796006291E1,-1.508347094E-1,9.897629738E0,1.262941360E-1,9.899584625E0
1.796503073E1,-1.268926859E-1,9.888052940E0,1.310825497E-1,9.889735858E0
1.796999854E1,-8.379705995E-2,9.878476143E0,1.358709484E-1,9.879765876E0
1.797496635E1,-5.506663769E-2,9.868899345E0,1.358709484E-1,9.869988224E0
1.797993416E1,-1.197100803E-2,9.854534149E0,1.454477459E-1,9.855614727E0
1.798490198E1,1.197100803E-2,9.840168953E0,1.454477459E-1,9.841251108E0
1.798986979E1,4.070143029E-2,9.840168953E0,1.454477459E-1,9.841327994E0
1.799483760E1,7.422025502E-2,9.825803757E0,1.502361596E-1,9.827232521E0
1.799980541E1,1.173158810E-1,9.806650162E0,1.646013707E-1,9.808733049E0
1.800477323E1,1.556231081E-1,9.792284966E0,1.741781682E-1,9.795070262E0
1.800974104E1,1.843535304E-1,9.773131371E0,1.741781682E-1,9.776421689E0
1.801470885E1,2.130839527E-1,9.763554573E0,1.837549806E-1,9.767608129E0
1.801967666E1,2.418143749E-1,9.749189377E0,1.933317930E-1,9.754104002E0
1.802464448E1,2.753331959E-1,9.725247383E0,1.789665818E-1,9.730790002E0
1.802961229E1,2.944868207E-1,9.715670586E0,1.789665818E-1,9.721780004E0
1.803458010E1,3.232172430E-1,9.696516991E0,1.933317930E-1,9.703828539E0
1.803954791E1,3.423708379E-1,9.701305389E0,2.029085904E-1,9.709465276E0
1.804451573E1,3.615244627E-1,9.682151794E0,2.076970041E-1,9.691124876E0
1.804948354E1,3.806780577E-1,9.672574997E0,2.029085904E-1,9.682189564E0
1.805445135E1,3.902548850E-1,9.662998199E0,2.076970041E-1,9.673105557E0
1.805941916E1,4.046200812E-1,9.653421402E0,2.029085904E-1,9.664027839E0
1.806438698E1,4.141969085E-1,9.648633003E0,2.076970041E-1,9.659752375E0
1.806935479E1,4.141969085E-1,9.648633003E0,2.172738016E-1,9.659963034E0
1.807432260E1,4.189853072E-1,9.634267807E0,2.124854028E-1,9.645714847E0
1.807929041E1,4.141969085E-1,9.629479408E0,2.076970041E-1,9.640620872E0
1.808425823E1,4.141969085E-1,9.648633003E0,2.076970041E-1,9.659752375E0
1.808922604E1,4.046200812E-1,9.648633003E0,2.029085904E-1,9.659244698E0
1.809419385E1,3.998316824E-1,9.648633003E0,2.029085904E-1,9.659045300E0
1.809916166E1,3.758896589E-1,9.662998199E0,2.076970041E-1,9.672536652E0
1.810412948E1,3.615244627E-1,9.662998199E0,1.933317930E-1,9.671691234E0
1.810909729E1,3.471592367E-1,9.667786598E0,1.933317930E-1,9.675949278E0
1.811406510E1,3.184288144E-1,9.677363396E0,1.981201917E-1,9.684627552E0
